62,140,49,810,25,12,7291,4396,1083,1549
413,558,81,30,19,7,10,15,521,3754
24765,15826,15827,15828,8281,15829,15830,15831,9587,6036
2585,36,2586,2013,601,259,108,54,45,269
612,642,110,15839,242,6603,28,58,24783,6
818,68,196,9591,97,36,1899,1910,30,19
49,133,13,29,37,60,1621,40,1621,40
161,456,24786,4822,1242,159,845,1059,1553,17
370,276,359,34,292,8,189,54,15,84
91,11,1291,20,47,15840,157,10,8,538
285,19,295,26,71,37,392,29,56,206
228,62,49,810,25,9320,8285,11773,1083,1549
193,5,113,34,2353,1440,63,5595,519,759
2,1081,9531,161,656,2199,0,0,0,0
916,8,75,218,324,45,8,30,19,15
24797,15844,607,1878,4166,3288,2426,333,58,3288
1583,16,497,730,200,269,2047,823,140,763
34,105,8,1932,90,257,25,609,2443,82
2,1672,2740,2712,24798,5806,9596,69,0,0
1563,47,276,107,196,15846,31,107,196,15846
153,11780,67,245,3007,5598,134,2731,350,11781
13,29,37,60,338,4287,40,338,4287,40
496,2007,117,2815,819,43,434,85,2743,3013
301,11782,649,11783,296,3940,35,35,5526,558
233,89,48,2531,4366,353,162,227,15,394
2,4,11,195,589,5,11,672,1387,4
9,20,88,10,2961,8,30,19,66,34
34,1945,15848,69,169,610,1932,24805,24806,69
199,18,9598,24808,4902,24809,2176,15848,24810,7175
181,424,12,11,9,77,11,672,12,4
355,623,359,47,184,398,7,1132,96,626
7,1265,241,623,37,418,31,15,596,693
132,106,2474,161,456,11068,41,255,3066,1908
3130,877,49,18,81,11101,3659,214,56,147
20,49,12,25,228,62,7935,810,3411,25
447,29,37,60,3380,2707,40,3380,2707,40
118,272,113,34,1636,63,55,765,3056,622
34,569,45,8,409,102,54,11592,15,489
486,85,774,1661,183,508,77,9,53,378
2692,9,100,5583,24832,2285,1228,2872,5211,64
5,29,37,60,414,6613,40,414,6613,40
1039,474,24834,169,7,2531,7307,2419,15,206
50,9,1031,641,139,31,30,19,45,186
10,2291,75,218,370,1116,1324,146,86,4412
77,36,231,8,30,1156,19,45,15,657
37,410,7311,38,68,483,1476,24843,73,15
688,4152,6616,8,538,7,216,1220,15,64
56,1182,56,9604,2304,4,442,146,4645,24850
483,1592,733,73,1565,81,132,1854,15,289
8,660,7,348,7,9605,361,22,42,15
5,29,37,60,3380,7313,40,3380,7313,40
9,119,2066,316,21,3124,71,467,788,617
114,38,3260,7314,8,54,45,15,9066,15873
285,91,16,2475,9,291,431,30,19,45
609,3071,119,546,510,5528,11,1643,116,610
434,2261,192,43,15876,2053,491,7316,2246,639
413,12,413,20,12,413,20,16,661,7
839,51,3292,6,478,24863,710,1,4,6
15882,6,6,526,185,88,42,99,8,2129
15888,24881,24882,723,24883,6488,15889,46,24884,24885
1274,769,15,95,3463,1742,142,212,553,1169
2,24886,2258,24887,1307,15891,2182,24888,24889,0
326,1104,2156,10,10,7,13,16,417,76
13,29,37,60,338,5604,40,338,5604,40
1822,109,16,1881,614,8,73,3353,3367,15892
466,602,224,46,8,123,4841,561,143,24892
1,232,519,351,880,874,187,237,243,237
68,741,202,163,56,686,1667,8302,1194,8303
199,116,2040,901,116,24894,30,19,45,160
9,77,30,19,16,280,33,190,145,3473
523,260,1488,307,161,21,1672,24900,389,9611
35,1187,4533,1958,438,2110,1099,3001,1651,378
1447,492,6479,15901,5214,15902,723,85,4808,24906
63,202,5078,8,1069,4122,834,22,1057,1028
18,144,361,443,728,151,20,15,160,1071
263,4,11821,12,423,8,538,490,15,1697
34,45,8,54,85,865,7329,15,944,1475
17,4,4,2,24,49,223,765,3056,596
140,1864,96,33,73,4764,1334,686,3411,4172
35,38,2729,224,39,217,46,783,125,2177
7835,5215,9380,973,189,299,7,260,750,175
4604,1319,658,674,428,826,8310,428,826,8310
245,7331,8,30,19,45,464,456,2141,5216
232,72,816,2808,673,211,351,814,200,15
5,2067,2108,5,14,32,3,1,1,2
15890,1191,215,126,631,56,240,468,1403,206
9617,24944,24945,6476,24946,15929,24947,24948,15930,6627
480,3947,4416,1747,2495,4418,1747,2495,4417,1747
30,19,48,238,26,785,3135,109,146,86
5,29,37,60,414,9618,40,414,9618,40
49,29,37,60,676,1301,40,676,1301,40
1091,10,11835,803,2553,141,7,121,49,64
24974,3214,24975,24976,551,24977,24978,15932,24979,24980
221,1182,1291,5087,5929,24982,24983,24984,24985,24986
5,29,37,60,414,85,40,414,85,40
3,1,1,2,237,385,444,7,392,172
15939,940,239,3847,192,109,146,2975,846,86
9620,6486,4650,9620,1236,1069,511,1899,389,46
9621,183,85,1064,8316,46,1189,3413,4,6
6,638,15943,6048,724,3234,15943,5610,15942,6
11,1734,3935,5,40,11,1734,3935,5,40
654,4652,37,127,31,189,285,519,160,1105
214,102,282,284,28,58,1608,6,26,9119
237,13,630,314,215,106,560,126,15,206
49,29,37,60,676,2165,40,676,2165,40
188,5,120,181,4,2569,3489,11,9,77
62,1352,2553,158,31,8,54,45,15,9378
5611,9628,15947,7268,9629,11847,3414,8318,15948,15949
4653,40,4801,1363,4653,40,7337,1363,4653,40
2859,6457,4847,1083,1549,167,34,62,107,368
3949,830,322,85,865,11850,2717,3949,4,6
105,140,5974,380,669,2190,1085,2175,2844,790
761,1389,1521,1482,44,15956,559,1260,85,865
11,195,188,5,120,181,9544,11,9,77
758,627,239,14,820,199,8,30,19,15
19,18,144,66,26,1669,413,96,15,172
2,1000,1110,0,0,0,0,0,0,0
712,3684,38,68,1304,96,239,8,538,86
118,146,747,5119,3166,8323,5905,5906,3166,8323
168,9636,2355,11854,2421,1436,496,2974,6637,8324
34,426,476,5595,5147,8273,7281,667,1001,8272
3214,1233,11443,123,2262,15221,43,11402,15963,7956
2,20,318,1389,506,3952,610,0,0,0
215,2960,36,36,103,103,152,402,15,995
5218,263,11,423,12,4,11,672,12,4
9639,11865,3349,15975,2021,7340,15976,3953,15977,6638
492,6479,15901,5214,15902,22,3166,9640,15,4347
99,29,823,603,28,15979,6,8331,8331,796
8332,18,12,25,30,19,45,15,179,2026
11,423,1387,11,9,77,11,672,12,4
168,417,26,7341,28,58,7341,6,4177,15
2,26,102,9641,1598,1284,2269,0,0,0
3405,6025,43,5584,5585,6,198,434,28,6640
62,140,49,810,25,12,7291,4396,1083,1549
6,8335,1928,15986,4160,4655,7169,2788,2974,2106
40,29,37,60,4178,40,2249,40,4178,40
7342,9646,15996,15997,15998,15999,969,16000,6642,9647
38,2081,188,1023,1194,3954,4137,7,7,71
90,2623,379,8336,16001,352,8336,16001,634,127
5935,4802,7,2722,34,18,12,9426,15,206
25,98,196,45,8,189,54,15,596,693
5,29,37,60,414,7327,40,414,7327,40
9,720,12,1630,36,24,13,196,15,11870
52,41,109,1568,1563,394,457,433,553,1304
23,8039,1387,25,98,196,141,15,596,693
99,232,36,8,30,19,45,764,15,202
16,2246,16004,597,11874,488,1897,974,4658,186
1509,1182,189,161,3332,315,749,650,3478,1118
13,29,37,60,338,5943,40,338,5943,40
241,913,24,13,14,8,29,37,60,64
11900,16046,16047,6646,11901,11902,16048,16049,9661,8343
1207,695,5,317,4298,9665,15752,8165,16054,1153
2,4,11,195,133,13,120,181,1091,4
2,376,1183,503,3001,1183,378,0,0,0
62,140,49,810,25,12,7291,4396,1083,1549
103,2340,2283,11906,11487,2182,1069,28,58,6
7350,16058,5436,1002,8348,16059,3555,28,582,230
7,1994,875,381,314,215,9668,6060,15,206
4,69,83,85,865,11909,4660,4909,4,6
4910,4034,282,976,97,89,4034,917,1062,1297
12,4,12,11,9,77,11,672,12,4
166,266,163,6417,2569,723,8349,5466,46,1420
328,187,922,45,24,66,168,146,142,6061
907,614,327,8,30,19,4145,2701,15,489
6062,83,4622,1670,28,15131,16067,69,796,9670
2229,2925,21,284,96,28,6,11913,932,285
386,31,558,586,692,162,493,109,137,2554
54,45,358,109,146,2975,846,1123,86,4412
1006,1710,398,41,10,8354,105,96,9,20
2,4041,3418,123,74,96,0,0,0,0
1097,1054,3406,15305,6595,6280,6485,535,6543,223
149,260,833,90,2512,3034,328,4426,662,89
7,524,3958,1228,196,16,258,239,15,206
328,477,323,806,2329,512,28,58,11917,910
100,963,973,28,971,6,279,5223,971,6066
13,29,37,60,338,3474,40,338,3474,40
296,134,547,1497,727,6652,74,96,21,734
1432,571,301,155,2508,8,30,19,456,1108
237,37,45,130,99,1099,1651,1187,237,378
4351,3271,57,4547,7024,34,170,759,667,8272
7,4913,47,850,276,155,155,7,2913,735
8359,276,156,306,45,8,73,33,214,144
2975,54,35,2601,2048,1903,5042,16086,4,40
2007,16088,4569,1154,6293,684,11924,1328,1821,527
1195,2501,102,1029,2731,236,134,1341,2110,3729
33,1045,8,359,28,58,6,146,114,301
117,1271,1053,85,2275,6334,183,85,1667,6335
50,1271,85,774,1660,486,85,774,1661,183
183,1986,2087,16091,46,16092,6,2716,288,378
372,16,280,33,45,8,73,7048,15,5858
15658,16101,16102,9518,663,2631,7358,6443,6068,603
237,931,931,1487,221,292,508,24,49,142
1379,16105,16106,6659,16107,35,532,348,222,2766
16108,16109,910,6,5031,193,11933,11934,11935,9681
3766,16113,439,16114,16115,11373,16116,8367,9686,8239
189,1741,536,434,2261,9707,434,3059,658,88
102,208,824,4409,208,2264,221,675,808,435
21,21,1333,307,1142,477,662,284,28,6
13,29,37,60,338,3767,40,338,3767,40
8,189,54,43,26,711,2510,6487,1438,472
10,44,377,63,1823,45,1164,30,19,172
9711,11197,7268,512,1442,725,2022,29,34,466
2013,16,594,5618,240,2359,349,594,3546,50
40,29,37,60,2249,40,4178,40,2249,40
40,29,37,60,2249,40,4178,40,2249,40
850,76,827,1010,2177,827,1010,2177,850,76
40,8,30,19,2255,3317,60,45,146,86
127,8,30,543,19,2971,42,1319,15,3420
446,333,16130,1751,295,88,2796,2796,2587,2670
3355,4665,5086,3019,3160,5226,6075,9718,8377,2442
140,272,176,91,285,429,1102,15,596,693
37,31,2848,71,8,1250,258,239,2067,2108
7,1121,719,1530,2468,6076,377,133,246,13
1798,104,1273,127,93,5,12,25,79,20
1099,564,235,591,3212,99,2110,1099,7366,378
244,41,126,188,5,1779,126,41,215,206
13,29,37,60,338,7367,40,338,7367,40
4,2003,12,11,9,77,11,672,12,4
107,12,49,810,25,9719,8378,11308,1083,1549
6664,6,1406,6665,424,4359,496,1301,6078,6666
4047,1361,16134,16135,3285,9422,1436,1565,146,2212
339,3541,11950,118,8,30,19,109,15,150
671,64,341,6563,291,460,30,19,148,376
9724,16145,16146,16147,16148,16149,16150,1649,9520,9725
11958,2000,1268,34,2454,209,2438,315,295,2438
88,1871,2653,127,30,19,95,397,653,15
721,29,1191,116,24,375,3919,3173,61,420
133,13,120,181,263,4,11,672,12,4
4,6,4,1883,1736,915,11960,310,778,99
16153,6,8,11961,16155,11962,11963,16156,9726,215
533,1481,268,16159,4090,611,7349,3747,2474,2566
66,512,286,715,11672,42,19,1557,198,220
2422,8388,11,114,2882,16,258,239,1446,124
141,961,136,215,8,54,45,938,178,9736
16201,16192,11981,11982,6668,11983,16202,16203,16204,16205
11,11,61,323,30,19,734,2837,146,86
2670,1105,15,147,26,96,16,397,232,99
5206,458,772,51,601,7380,1533,6671,2452,9753
25,98,196,141,150,329,5,14,32,5
4519,1345,1261,5221,6650,3492,4911,630,1330,1331
5231,588,3751,1586,588,761,2003,8400,588,7291
1086,42,6597,16,304,878,3847,377,63,15
1546,17,4,4,2,598,9,116,743,104
280,33,26,718,29,310,234,161,456,11989
50,1271,4,85,865,16211,85,1667,11991,183
228,62,49,810,25,12,9755,6084,1083,1549
85,16214,183,85,8402,1447,6,206,408,378
30,19,3315,2352,385,1089,5573,7,15,650
1100,1627,3023,110,591,125,46,2803,1595,158
30,19,146,161,456,3587,1561,3902,58,6
424,12,423,12,4,800,11,470,12,4
16224,6,1908,1112,377,28,58,16224,6,796
2338,69,9,12,169,62,11,10,38,12
1178,166,479,420,192,522,26,420,146,16227
413,12,413,20,12,413,20,16,661,7
7,1265,241,623,37,418,31,15,596,693
2463,19,1215,371,2521,2957,1215,26,1765,16227
370,276,359,34,292,8,189,54,15,84
159,3025,159,3025,12014,567,159,3025,159,3025
2,1183,16265,4363,1182,6092,669,1603,483,378
131,1418,149,8291,7303,9600,87,15855,7306,15858
456,3248,1385,39,55,362,16266,208,9780,531
609,3071,119,546,510,5528,11,1643,116,610
7,1490,5123,6432,894,1235,95,131,15,1826
2,4315,1375,1896,0,0,0,0,0,0
56,357,12020,61,8,30,19,111,15,172
62,246,5,1090,5,65,10,15,160,1071
991,315,7393,4604,1036,16273,5071,1163,259,1353
7395,24,2883,569,16,33,8,106,15,3048
728,5236,16,1119,10,77,5631,410,36,15
11803,138,634,122,374,288,263,12,105,64
1826,533,2843,150,8,381,532,812,839,80
28,58,6,16278,526,16280,526,3873,15948,5207
687,696,81,153,80,38,299,2731,696,4434
8,630,314,215,7,2857,934,5,15,206
366,653,8,30,19,146,846,2975,86,4412
9820,6589,16412,2969,16413,1726,2361,16414,7047,2057
2,288,288,392,444,7,56,661,2160,0
359,2404,1442,8448,4064,8449,22,1096,1997,217
86,388,5568,2842,93,193,65,589,65,162
161,456,2713,12106,28,58,16415,69,417,796
141,209,8,30,19,266,118,1034,15,86
5,29,37,60,414,5942,40,414,5942,40
62,49,3167,120,181,228,62,12107,18,25
1874,4758,11924,2399,1328,1455,38,68,2020,3866
217,312,1267,440,38,555,34,6339,823,650
5510,323,643,13,7,120,30,19,16,660
1342,1460,43,28,58,1869,6,455,4926,1342
4607,25,119,546,510,12124,25,238,105,257
181,1387,11,423,1091,4,11,672,1387,4
1186,916,36,813,666,1709,41,8454,89,150
271,954,168,824,8,189,2323,180,3328,105
33,30,19,167,1460,1347,665,146,1425,4306
7,24,403,19,7,643,22,7,56,206
6701,346,28,58,3779,69,1924,3670,43,12130
7879,3068,16430,16433,3479,5841,12132,9843,5392,517
8463,12151,12152,12153,6103,8464,16471,16472,8465,3848
4425,830,512,5642,143,130,452,830,795,255
1787,1381,690,767,18,1306,9,537,15,489
1540,6273,827,503,54,198,827,664,488,16483
6,2,228,1435,49,810,25,263,5604,3169
934,267,1257,659,30,19,111,7,15,172
148,473,2291,764,8,73,1967,625,4594,4357
5,29,37,60,676,3967,40,676,3967,40
590,65,140,18,21,164,8471,6107,6710,7417
9867,6,8,585,705,501,28,7419,6,4191
13,29,37,60,338,7420,40,338,7420,40
7,2428,31,8,54,280,846,15,548,16487
281,24,218,148,2732,426,11487,15206,9456,4111
181,12,4,12,11,423,11,470,12,4
535,12,11,885,16,398,12,885,535,15
9,439,674,108,1306,621,300,439,1116,370
141,1039,149,9,4674,25,8475,12165,196,141
18,5,227,3516,41,576,3362,25,2831,424
504,1789,494,8,2668,131,938,358,369,1415
1747,3947,4416,1747,2495,4418,1747,2495,4417,1747
2731,3960,8195,896,1219,458,4294,2463,2085,5519
104,140,351,237,35,238,15,86,5245,8476
1297,43,55,16494,12171,3123,9780,28,3123,6
110,834,1259,1938,272,46,377,8,1275,2086
47,7425,45,8,30,19,15,1009,1245,4633
12,1039,18,803,1168,8295,196,3527,35,21
12173,6,8331,8331,767,2218,1208,1939,899,526
48,3095,193,5,157,7,8479,1121,93,5
4394,4562,1764,127,2524,1028,7023,26,9,127
2,598,9,116,743,104,0,0,0,0
95,3638,2494,8466,8467,1370,1421,4672,4672,626
661,426,116,512,266,533,8279,3378,3646,86
13,29,37,60,338,2943,40,338,2943,40
18,144,361,443,728,151,20,15,160,1071
323,354,88,354,590,514,438,15,894,306
2,12177,0,0,0,0,0,0,0,0
56,62,20,595,53,104,88,1988,159,86
5,29,37,60,414,4046,40,414,4046,40
7999,6612,5623,264,8,30,19,630,7,15
2,214,12178,893,757,827,0,0,0,0
188,5,120,181,12,4,2003,12,11,423
19,8000,18,661,939,10,10,7,8482,15
674,717,28,58,16506,230,28,58,16506,230
37,15,3111,29,37,60,2249,40,2249,40
5,29,37,60,676,3718,40,676,3718,40
73,70,3054,6405,16509,5118,12180,16510,15,1771
331,9847,1675,6098,522,2950,5520,250,2810,2257
114,468,506,3719,1427,275,15,95,1794,14923
4439,40,4801,1363,4439,40,7337,1363,4439,40
6463,8483,12181,884,236,141,392,5594,15,206
6632,161,456,5813,584,15,28,9878,6,526
25,4327,392,1308,1844,11,720,12,15,1645
62,6111,4933,463,4164,4933,463,15,160,1071
628,450,88,808,28,58,230,28,9360,230
609,492,119,546,510,12,7429,365,8381,25
8502,6095,9915,12242,9916,12243,8439,12244,16664,16665
790,33,143,1201,15,559,4129,15332,2238,40
7357,9,77,699,263,7357,1899,1910,705,402
4195,3782,216,3876,975,4587,129,102,3064,1144
495,266,2179,517,6,5459,9934,88,896,142
3063,2506,2180,74,1571,6,28,58,1571,6
4670,9,291,784,739,957,54,30,19,148
1336,8,30,19,148,26,838,15,179,2026
8,217,313,29,16,49,9,1389,15,179
1102,124,519,356,614,124,313,15,596,693
598,170,2586,116,8,30,19,1329,15,202
12278,12276,16734,12277,12278,4111,16662,16735,766,9937
243,94,8,73,2136,1224,5627,2136,45,938
6563,1674,52,471,278,75,218,5040,15,182
5,29,37,60,676,1141,40,676,1141,40
696,721,153,43,561,9944,910,2014,2,352
2,4,11,195,589,5,120,181,12280,4
1800,177,628,1639,328,477,323,853,90,4676
200,2781,3653,8,2380,3653,200,255,15,3463
2,4,11,195,133,13,120,181,1387,4
16751,6,88,28,16752,16751,6,526,16753,7250
1040,833,336,780,1130,1557,533,1016,2493,1016
1431,1610,2313,166,1733,214,24,296,537,173
2,1798,4120,1798,104,1354,65,351,24,1039
117,1271,1053,85,2275,6334,183,85,1667,6335
110,349,1396,108,11932,3599,202,7455,16760,15513
299,20,16762,16059,73,2796,28,16761,6,526
1158,30,19,2271,3893,4,629,85,865,16764
929,519,66,1164,12,1052,535,1576,1352,94
1934,68,2608,11284,741,16765,9954,9954,522,16765
2,198,2062,12290,384,107,0,0,0,0
16766,2619,4348,2811,1163,34,601,351,38,7848
877,397,11,20,81,849,359,15,95,1067
486,85,774,1661,183,508,77,9,53,378
1798,104,1273,127,219,5,12,25,79,20
1563,1033,8,54,179,946,2136,2026,146,86
9,119,2066,316,21,3124,71,467,788,617
53,769,35,614,54,7457,597,15,160,1071
1450,16770,28,58,4055,6,1607,11455,4626,16618
257,609,25,53,576,90,25,257,609,25
4598,9955,15648,588,4598,245,789,113,4598,9955
9,12308,12309,12310,12311,12312,12313,12314,12315,12316
862,21,315,1488,1129,727,1048,2871,1234,1300
507,1052,263,638,810,10,51,45,19,197
7,1994,875,381,314,215,9668,6060,15,206
2,1505,775,16789,9099,3485,12320,3015,0,0
5,29,37,60,676,4164,40,676,4164,40
1121,20,81,8,660,7,361,22,42,15
28,11860,6,28,16521,12322,6,16791,5262,9027
18,49,111,7,20,463,1141,16792,8147,172
8,54,220,861,816,2124,2582,27,3258,15
257,3972,25,609,3972,25,119,546,510,11
852,4327,370,283,8,54,45,1768,2840,211
16814,8127,7459,1632,4144,1404,12337,12338,6127,7410
8338,446,250,1200,132,106,130,200,15,64
94,763,19,130,36,558,2176,169,1080,1263
708,56,258,820,34,15,211,3055,2813,40
9,77,30,19,16,280,33,190,145,3473
9962,1450,1450,265,2308,284,96,161,456,8527
49,29,37,60,11,589,40,11,589,40
35,131,381,2323,1585,175,76,284,1110,131
2760,109,2804,16819,517,6,173,2931,220,2980
8,1137,7,518,62,24,5,15,160,1071
3156,200,35,2222,2521,29,2110,1099,7366,378
124,1048,149,6439,1599,3715,6743,9964,12345,813
2,177,1048,66,1029,6130,28,58,69,0
2,3153,555,4273,19,360,0,0,0,0
163,85,2275,403,389,113,381,113,839,80
283,2149,755,82,35,48,2100,15,596,693
1,793,1317,3,1,1,2,270,69,309
3180,7,7,24,7,81,660,7,36,128
2,161,102,2139,2484,1518,1634,455,0,0
673,534,927,342,16821,4500,1957,4500,16822,16823
77,9,79,163,1461,508,77,9,53,378
7,24,403,19,7,643,22,7,56,206
2,4112,3214,384,107,191,434,0,0,0
2,8,381,7,91,12,20,196,0,0
3398,841,1244,2392,36,226,34,841,21,206
6,1406,6665,424,4359,496,1301,6078,2860,6666
3529,158,1062,811,3412,153,501,222,517,6
2,1222,9966,1774,1315,1315,12348,0,0,0
496,2007,117,2815,819,43,434,85,2743,3013
16905,16906,11598,16907,3601,12388,11345,11738,12389,12390
24,660,570,20,258,1011,545,30,19,182
311,7,8,721,1794,5659,512,130,537,289
2,2,893,14,2399,5929,29,2233,0,0
3114,773,940,4682,2834,8240,8536,108,488,2704
60,1762,1397,40,11,1397,40,1762,1397,40
12391,191,209,6494,7060,28,16912,910,4769,526
3494,522,2325,2480,132,658,711,1207,8543,3229
376,610,524,45,8,30,172,19,15,405
859,1262,82,8,30,19,146,995,1105,9754
13,29,37,60,338,9995,40,338,9995,40
439,3458,1382,232,36,54,7467,45,15,337
110,6744,12403,16922,16923,35,1640,348,222,2766
595,39,5046,2582,12404,644,1011,3294,4192,9
4,4,2,8,381,244,41,237,15,763
43,163,8545,403,389,113,381,113,839,80
194,101,16941,360,1593,194,101,899,526,12406
1697,29,37,60,414,2513,40,414,2513,40
163,57,565,1360,62,326,931,731,1003,15
2197,732,671,5625,54,66,88,132,11552,16942
77,2439,8,30,19,45,146,190,145,3473
3009,353,2380,63,10005,6746,6631,88,1051,80
16,34,22,454,30,19,66,617,3388,206
2,134,1765,4105,749,1765,379,0,0,0
39,2,742,828,6137,12412,12413,7281,16944,6
16945,1682,11601,7252,8555,1682,6615,4575,16946,64
4,424,12,11,9,77,11,672,12,4
293,280,33,223,380,24,1112,1105,15,315
589,5,81,8,660,7,22,42,325,15
2,632,8,379,37,60,0,0,0,0
247,2630,21,286,9,95,266,223,315,650
5,29,37,60,676,3234,40,676,3234,40
1018,420,400,16,185,7,385,1220,15,650
109,258,239,2923,998,779,38,2330,1543,6748
1342,1460,43,28,58,1869,6,455,4926,1342
12424,16963,1713,8563,4896,6490,50,1334,12416,12130
2,1099,99,2505,975,99,378,0,0,0
3125,31,6124,29,37,60,108,1318,31,378
794,7,48,57,868,1318,10,10,12426,15
1329,2171,89,265,365,1026,10,3840,7252,64
19,197,545,641,426,36,468,1854,15,206
137,1356,6024,5134,1332,863,2070,123,675,1500
2579,79,1203,31,21,79,25,308,199,116
8,30,19,16967,8,30,19,764,45,626
2,62,1030,56,0,0,0,0,0,0
442,536,808,1753,690,336,161,456,6448,684
174,30,19,12,503,66,2337,12,12,3040
2392,314,474,849,21,30,19,359,15,206
653,83,527,497,30,75,218,316,15,64
6142,12,119,546,510,6143,637,582,12,11
235,5,120,181,12,4,12,11,9,77
8,538,545,16,232,26,109,1382,15,2337
49,133,13,29,37,60,1621,40,1621,40
181,263,11,423,12,4,11,672,12,4
11,423,128,120,181,12,4,12,11,423
28,58,1933,1784,1537,863,22,1050,312,99
2,8566,322,7,48,56,270,237,0,0
2,49,228,1435,49,810,25,263,4164,6749
36,162,42,483,10,731,30,19,148,15
97,622,2,108,6564,762,86,221,2834,405
168,747,4549,517,6,88,896,221,1920,747
496,2007,117,2815,819,43,434,85,2743,3013
11,1397,40,369,683,3074,6627,11,1397,40
257,12,25,1478,581,492,25,119,546,510
19,7,56,829,721,15,150,12429,100,16969
6750,27,3268,5553,3,1,5,6144,6750,12432
285,91,16,2475,9,291,431,30,19,45
16979,16980,12444,14947,16981,16982,3766,10018,3603,16983
30,19,1123,35,495,221,42,197,5242,96
4650,38,355,16992,3604,5848,299,1152,895,4795
176,270,13,29,37,60,1621,40,1621,40
2178,11,8351,7,47,154,8,849,410,15
306,117,33,8,1990,2911,442,28,58,6
2,80,6131,80,30,19,164,8463,0,0
658,149,585,916,282,3240,6338,3601,10021,16994
6,14826,436,14827,14828,7068,5870,7962,3873,5871
7,48,18,94,16,7181,49,788,146,86
699,103,1274,185,11274,42,626,5080,1837,1838
221,35,816,888,411,78,38,95,15,4058
5,29,37,60,414,12457,40,414,12457,40
12,4,1091,11,9,77,11,672,12,4
496,2007,117,2815,819,43,434,85,2743,3013
17005,183,85,1667,11991,46,1688,8571,4,6
4942,4942,74,102,5132,188,17006,17007,446,8572
153,29,37,60,11,270,40,11,270,40
12,4,2859,11,9,77,11,672,12,4
8,73,85,8285,11228,7085,6,88,896,1156
8448,4064,8449,22,1096,1997,217,28,69,3300
2498,21,2498,606,422,245,475,35,7,512
131,1864,87,1081,862,1136,3903,961,579,389
12508,6754,551,12509,10042,17075,17076,17077,17078,12510
810,25,263,7483,11839,12,10043,12,7417,11306
13,29,37,60,338,5669,40,338,5669,40
1259,1938,272,46,377,8,1275,2086,417,40
1118,594,334,4160,4103,2788,2974,2106,2107,4402
183,5933,2707,17092,6,4141,52,116,1597,378
7011,17093,224,905,8579,259,17093,42,2455,3062
5,29,37,60,414,5935,40,414,5935,40
37,80,237,8,30,19,29,397,12519,650
28,58,1377,6757,910,35,2651,5071,6594,12522
1,3536,4833,17,4,4,2,2295,1857,3540
189,7491,18,2662,30,19,240,2704,10053,340
2,0,0,0,0,0,0,0,0,0
17126,17127,3685,17128,17129,17130,7493,930,17131,4530
208,168,58,4,6,92,2581,6151,1685,8583
775,275,97,529,535,18,454,140,15,289
205,1226,2696,1791,6481,5495,102,6067,312,74
2775,8,30,19,660,7,361,22,42,15
8120,518,62,18,2540,348,5,15,160,1071
5,29,37,60,414,6332,40,414,6332,40
158,30,19,29,37,60,17133,40,17133,40
20,4605,52,7,15364,66,2011,8,538,64
53,34,105,8,1932,90,257,25,609,82
18,144,6415,276,8,538,16,280,33,64
2937,29,37,60,1762,1017,40,1762,1017,40
117,2815,819,85,2743,3013,183,85,3166,2790
5,29,37,60,414,2216,40,414,2216,40
350,1178,5545,591,12533,17137,12534,17138,2592,12375
110,834,1259,1938,272,46,377,8,1275,2086
98,10999,1100,299,7415,2085,515,695,148,315
17154,17155,10068,7497,7498,17156,17157,6002,12546,12547
2,2343,380,107,1574,127,656,0,0,0
16595,45,24,15,211,1682,616,18,4,40
1187,1150,16,95,30,19,2110,1099,7366,378
37,163,80,18,144,624,71,15,86,8476
176,133,13,29,37,60,1621,40,1621,40
1952,789,479,21,15764,9117,8268,6587,260,96
17159,1089,2509,823,759,211,3127,1363,17160,40
2,241,913,14,8,29,37,60,64,0
768,513,8,54,1986,2707,5672,45,15227,40
767,7415,2318,1581,2474,15,1648,8588,19,229
157,22,67,8,123,389,113,967,80,435
7500,10,778,76,105,96,2687,507,76,86
2,54,167,8,197,37,54,167,547,64
9164,12558,4317,15067,312,2138,104,5112,1430,2492
5592,3249,6155,1130,4943,221,51,2412,478,4943
4097,726,209,7075,488,102,123,28,6,1518
263,12559,8222,49,12,180,12,180,12,180
7,361,22,42,10,931,77,62,3145,15
13,29,37,60,338,8084,40,338,8084,40
176,29,37,60,676,3145,40,676,3145,40
19,197,45,8,54,146,1826,95,7438,12561
12,25,609,12123,25,119,546,510,17173,25
5097,2099,309,1036,4812,2608,3690,2169,436,229
3513,392,8,614,347,43,146,115,261,8590
12,4,12,11,9,77,11,672,12,4
3355,4665,5086,3019,3160,5226,6075,9718,8377,2442
927,6670,9201,350,837,350,927,17177,2976,398
229,266,2386,275,30,19,45,15,179,2026
506,17181,488,17182,488,516,197,249,197,1738
9867,6,8,585,705,501,28,7419,6,4191
2,1808,307,502,171,123,783,0,0,0
2,24,157,464,15,14,10079,16,2141,0
464,614,258,239,45,8,54,5216,15,2141
2,1099,8543,29,1929,488,16957,378,0,0
2,598,9,116,743,104,0,0,0,0
732,1800,17183,1226,427,234,29,315,260,96
83,9349,2520,753,1341,22,5195,221,1920,2488
12,2177,12,2177,49,810,25,263,17184,3146
2896,1164,3686,2117,10082,17026,17190,3736,83,26
1087,283,565,4910,392,716,283,1658,4448,17192
1442,3669,2022,259,98,175,76,3249,82,131
5,120,181,12,4,424,12,11,9,77
13,29,37,60,338,1519,40,338,1519,40
